can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,pos_id,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,position,team,now_cost_m,display_name,name_key
True,True,,,244954,0,0,0,0,0,2,1.9,1.4,0,Pau,0.0,41,False,,,45,244954.jpg,0.0,False,Torres,0.5,False,,a,2,7,0,523,523,595,595,0.0,0.0,Pau,200.0,2023-07-12,1997-01-16,False,p244954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,224,142,223,142,216,138,225,142,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,429,115,294,152,294,152,240,90,0.0,0.0,0.0,DEF,Aston Villa,4.5,Pau,pau
True,True,25.0,25.0,606798,0,0,0,0,0,2,0.2,0.1,0,Andrés,0.0,42,False,Knock - 25% chance of playing,2025-08-10T22:00:04.418109Z,40,606798.jpg,0.0,False,García,0.3,False,,d,2,7,0,64,64,955,955,0.0,0.0,A.García,200.0,2025-01-21,2003-02-07,False,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,148,86,147,86,139,81,149,86,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,681,222,231,108,231,108,301,113,0.0,0.0,0.0,DEF,Aston Villa,4.0,A.García,a.garcía
True,True,,,106468,0,0,0,0,0,2,1.0,0.5,0,Álex,0.0,43,False,,,40,106468.jpg,0.0,False,Moreno Lopera,10.2,False,,a,2,7,0,4660,4660,4053,4053,0.0,0.0,Alex Moreno,200.0,2023-01-11,1993-06-08,False,p106468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,15,41,15,32,9,43,15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,574,150,131,43,131,43,45,17,0.0,0.0,0.0,DEF,Aston Villa,4.0,Alex Moreno,alex moreno
True,True,,,515597,0,0,0,0,0,2,1.0,0.5,0,Lamare,0.0,44,False,,,40,515597.jpg,0.0,False,Bogarde,0.3,False,,a,2,7,0,274,274,242,242,0.0,0.0,Bogarde,152.0,2021-01-07,2004-01-05,False,p515597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,114,58,113,58,105,53,115,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,194,199,82,199,82,294,109,0.0,0.0,0.0,DEF,Aston Villa,4.0,Bogarde,bogarde
True,True,,,514315,0,0,0,0,0,2,1.0,0.5,0,Lino,0.0,45,False,,,40,514315.jpg,0.0,False,da Cruz Sousa,0.3,False,,a,2,7,0,326,326,289,289,0.0,0.0,Sousa,,,,False,p514315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,112,56,111,56,103,51,113,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,645,192,197,80,197,80,284,105,0.0,0.0,0.0,DEF,Aston Villa,4.0,Sousa,sousa
True,True,,,587178,0,0,0,0,0,2,1.0,0.5,0,Yasin,0.0,46,False,,,40,587178.jpg,0.0,False,Özcan,0.2,False,,a,2,7,0,207,207,217,217,0.0,0.0,Yasin,219.0,2025-06-01,2006-04-20,False,p587178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,141,80,140,80,132,75,142,80,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,674,216,224,102,224,102,343,124,0.0,0.0,0.0,DEF,Aston Villa,4.0,Yasin,yasin
True,True,100.0,100.0,244850,0,0,0,0,0,3,2.3,1.8,3,Morgan,3.0,47,False,,2025-08-10T22:00:04.458365Z,70,244850.jpg,3.0,False,Rogers,10.2,False,,a,2,7,3,10189,10189,7726,7726,0.4,0.4,Rogers,241.0,2024-02-01,2002-07-26,False,p244850,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1,5,1,7,1,0.00,0.05,0.05,1.47,655,287,656,287,656,287,656,287,,,,,,,0.0,0.0,0.05,0.05,1.47,0.0,35,22,33,19,33,19,43,12,1.0,1.0,7.0,MID,Aston Villa,7.0,Rogers,rogers
True,True,,,166989,0,0,0,0,0,3,2.1,1.6,3,Youri,3.0,48,False,,,60,166989.jpg,3.0,False,Tielemans,2.4,False,,a,2,7,3,2442,2442,1900,1900,0.5,0.5,Tielemans,21.0,2023-06-14,1997-05-07,False,p166989,90,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,3,2,2,7,1,0.00,0.01,0.01,1.47,590,240,591,240,590,240,591,240,3.0,,,,4.0,,0.0,0.0,0.01,0.01,1.47,0.0,86,59,30,16,30,16,109,37,1.0,1.0,7.0,MID,Aston Villa,6.0,Tielemans,tielemans
True,True,,,215711,0,0,0,0,0,3,2.0,1.5,0,Leon,0.0,49,False,,,55,215711.jpg,0.0,False,Bailey,0.5,False,,a,2,7,0,738,738,1238,1238,0.0,0.0,Bailey,107.0,2021-08-04,1997-08-09,False,p215711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,522,198,523,198,522,198,523,198,8.0,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,151,98,551,220,551,220,234,78,0.0,0.0,0.0,MID,Aston Villa,5.5,Bailey,bailey
True,True,,,195546,0,0,0,0,0,3,2.0,1.5,0,Emiliano,0.0,50,False,,,55,195546.jpg,0.0,False,Buendía Stati,0.2,False,,a,2,7,0,98,98,245,245,0.0,0.0,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,513,193,514,193,511,192,514,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,139,91,543,216,543,216,389,126,0.0,0.0,0.0,MID,Aston Villa,5.5,Buendía,buendía
True,True,,,469247,0,0,0,0,0,3,2.0,1.5,0,Samuel,0.0,51,False,,,55,469247.jpg,0.0,False,Iling-Junior,0.0,False,,a,2,7,0,25,25,57,57,0.0,0.0,Iling Jr,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,554,217,555,217,554,217,555,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,183,117,579,236,579,236,626,266,0.0,0.0,0.0,MID,Aston Villa,5.5,Iling Jr,iling jr
True,True,,,232653,0,0,0,0,0,3,2.0,1.5,0,Jacob,0.0,52,False,,,55,232653.jpg,0.0,False,Ramsey,0.6,False,,a,2,7,0,666,666,1143,1143,0.0,0.0,J.Ramsey,241.0,2019-02-12,2001-05-28,False,p232653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,530,204,531,204,530,204,531,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,159,104,558,225,558,225,223,74,0.0,0.0,0.0,MID,Aston Villa,5.5,J.Ramsey,j.ramsey
True,True,,,204646,0,0,0,0,0,3,2.0,1.5,1,Donyell,1.0,53,False,,,55,204646.jpg,1.0,False,Malen,2.0,False,,a,2,7,1,1189,1189,2195,2195,0.2,0.2,Malen,152.0,2025-01-14,1999-01-19,False,p204646,6,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0.03,0.00,0.03,0.09,517,196,518,196,515,195,518,196,,,,,,,0.45,0.0,0.0,0.45,1.35,0.0,144,95,95,44,95,44,123,40,0.0,0.0,0.0,MID,Aston Villa,5.5,Malen,malen
True,True,,,122806,0,0,0,0,0,3,2.0,1.5,3,John,3.0,54,False,,,55,122806.jpg,3.0,False,McGinn,0.7,False,,a,2,7,3,1128,1128,825,825,0.5,0.5,McGinn,243.0,2018-08-08,1994-10-18,False,p122806,83,0,0,1,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0,7,0,7,1,0.00,0.09,0.09,1.38,498,182,499,182,496,181,499,182,6.0,,6.0,,,,0.0,0.0,0.1,0.1,1.5,0.0,124,80,27,14,27,14,215,71,1.08,1.08,7.59,MID,Aston Villa,5.5,McGinn,mcginn
True,True,25.0,25.0,88894,0,0,0,0,0,3,0.4,0.3,0,Ross,0.0,55,False,Knock - 25% chance of playing,2025-08-10T22:00:04.469618Z,50,88894.jpg,0.0,False,Barkley,0.1,False,,d,2,7,0,18,18,554,554,0.0,0.0,Barkley,241.0,2024-07-01,1993-12-05,False,p88894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,362,98,362,98,357,96,363,98,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,223,141,415,138,415,138,489,167,0.0,0.0,0.0,MID,Aston Villa,5.0,Barkley,barkley
True,False,0.0,0.0,491287,0,0,0,0,0,3,0.0,0.0,0,Enzo,0.0,56,False,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,50,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,0,0,3,3,0.0,0.0,Barrenechea,,,,False,p491287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,458,154,458,154,455,153,459,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,323,200,496,184,496,184,687,306,0.0,0.0,0.0,MID,Aston Villa,5.0,Barrenechea,barrenechea
True,True,,,461421,0,0,0,0,0,3,1.5,1.0,0,Lewis,0.0,57,False,,,50,461421.jpg,0.0,False,Dobbin,0.1,False,,a,2,7,0,138,138,136,136,0.0,0.0,Dobbin,241.0,2024-06-23,2003-01-03,False,p461421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,440,142,440,142,437,141,441,142,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,305,188,481,175,481,175,552,210,0.0,0.0,0.0,MID,Aston Villa,5.0,Dobbin,dobbin
True,True,,,226944,0,0,0,0,0,3,1.5,1.0,2,Boubacar,2.0,58,False,,,50,226944.jpg,2.0,False,Kamara,0.2,False,,a,2,7,2,477,477,345,345,0.4,0.4,Kamara,73.0,2022-06-11,1999-11-23,False,p226944,90,0,0,1,0,0,0,0,1,0,0,0,12,0.0,0.0,0.0,0.0,3,6,1,10,1,0.05,0.03,0.08,1.47,412,126,412,126,409,125,413,126,,,,,,,0.05,0.0,0.03,0.08,1.47,0.0,277,172,39,22,39,22,352,117,1.0,1.0,10.0,MID,Aston Villa,5.0,Kamara,kamara
True,True,,,449871,0,0,0,0,0,3,1.5,1.0,5,Amadou,5.0,59,False,,,50,449871.jpg,5.0,False,Onana,1.6,False,,a,2,7,5,2296,2296,1788,1788,1.0,1.0,Onana,21.0,2024-07-22,2001-08-16,False,p449871,90,0,0,1,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,5,7,2,14,1,0.00,0.01,0.01,1.47,435,140,435,140,432,139,436,140,,,,,,,0.0,0.0,0.01,0.01,1.47,0.0,300,186,15,5,15,5,145,49,1.0,1.0,14.0,MID,Aston Villa,5.0,Onana,onana
True,True,,,577731,0,0,0,0,0,3,1.0,0.5,0,Ben,0.0,60,False,,,45,577731.jpg,0.0,False,Broggio,0.3,False,,a,2,7,0,421,421,372,372,0.0,0.0,Broggio,,,,False,p577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,328,78,328,78,323,76,329,78,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536,291,387,120,387,120,308,100,0.0,0.0,0.0,MID,Aston Villa,4.5,Broggio,broggio
True,True,,,151589,0,0,0,0,0,3,1.0,0.5,0,Leander,0.0,61,False,,,45,151589.jpg,0.0,False,Dendoncker,0.4,False,,a,2,7,0,546,546,381,381,0.0,0.0,Dendoncker,21.0,2022-09-01,1995-04-15,False,p151589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,180,15,179,15,171,12,181,15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,383,227,258,59,258,59,266,85,0.0,0.0,0.0,MID,Aston Villa,4.5,Dendoncker,dendoncker
True,True,,,559962,0,0,0,0,0,3,1.0,0.5,0,Jamaldeen,0.0,62,False,,,45,559962.jpg,0.0,False,Jimoh-Aloba,0.1,False,,a,2,7,0,67,67,70,70,0.0,0.0,Jimoh-Aloba,241.0,2024-09-23,2006-10-02,False,p559962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,313,70,313,70,308,68,314,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,521,283,374,113,374,113,561,216,0.0,0.0,0.0,MID,Aston Villa,4.5,Jimoh-Aloba,jimoh-aloba
True,True,,,537403,0,0,0,0,0,3,1.0,0.5,0,Kadan,0.0,63,False,,,45,537403.jpg,0.0,False,Young,0.7,False,,a,2,7,0,1015,1015,886,886,0.0,0.0,Young,,,,False,p537403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,299,60,299,60,294,58,300,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,507,273,361,104,361,104,211,70,0.0,0.0,0.0,MID,Aston Villa,4.5,Young,young
True,True,,,178301,0,0,0,0,0,4,2.8,2.3,2,Ollie,2.0,64,False,,,90,178301.jpg,2.0,False,Watkins,27.9,False,,a,2,7,2,24086,24086,18036,18036,0.2,0.2,Watkins,241.0,2020-09-09,1995-12-30,False,p178301,90,0,0,1,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,2,3,0,5,1,0.05,0.01,0.06,1.47,682,70,682,70,682,70,682,70,,,,,3.0,,0.05,0.0,0.01,0.06,1.47,0.0,7,3,43,3,43,3,7,2,1.0,1.0,5.0,FWD,Aston Villa,9.0,Watkins,watkins
True,True,,,576756,0,0,0,0,0,4,1.0,0.5,0,Zépiqueno,0.0,65,False,,,45,576756.jpg,0.0,False,Redmond,0.8,False,,a,2,7,0,1461,1461,1377,1377,0.0,0.0,Redmond,,,,False,p576756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,325,16,325,17,320,17,326,17,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,533,67,385,25,385,25,193,32,0.0,0.0,0.0,FWD,Aston Villa,4.5,Redmond,redmond
True,True,,,485337,0,0,0,0,0,3,2.2,1.7,0,Evann,0.0,677,False,,,65,485337.jpg,0.0,False,Guessand,0.1,False,,a,2,7,0,100,100,117,117,0.0,0.0,Guessand,54.0,2025-08-08,2001-07-01,False,p485337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,643,277,644,277,644,277,644,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,72,51,650,281,650,281,523,188,0.0,0.0,0.0,MID,Aston Villa,6.5,Guessand,guessand
True,True,,,518030,0,0,0,0,0,1,2.3,1.8,0,Max,0.0,183,False,,,45,518030.jpg,0.0,False,Weiß,0.2,False,,a,3,90,0,130,130,110,110,0.0,0.0,Weiss,80.0,2025-06-25,2004-06-15,False,p518030,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,286,65,286,64,281,64,287,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,494,35,348,68,348,68,386,58,0.0,0.0,0.0,GK,Burnley,4.5,Weiss,weiss
True,True,,,489571,0,0,0,0,0,1,1.0,0.5,0,Etienne,0.0,184,False,,,40,489571.jpg,0.0,False,Green,0.4,False,,a,3,90,0,287,287,142,142,0.0,0.0,Green,241.0,2024-08-07,2000-07-19,False,p489571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,100,37,99,35,91,35,101,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,70,186,44,186,44,256,35,0.0,0.0,0.0,GK,Burnley,4.0,Green,green
True,True,,,51943,0,0,0,0,0,1,1.0,0.5,0,Václav,0.0,185,False,,,40,51943.jpg,0.0,False,Hladký,0.2,False,,a,3,90,0,80,80,92,92,0.0,0.0,Hladký,57.0,2024-07-19,1990-11-14,False,p51943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,30,4,29,2,20,2,31,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,562,37,120,12,120,12,356,54,0.0,0.0,0.0,GK,Burnley,4.0,Hladký,hladký
True,True,,,192290,0,0,0,0,0,2,1.9,1.4,0,Connor,0.0,186,False,,,45,192290.jpg,0.0,False,Roberts,0.1,False,,a,3,90,0,99,99,65,65,0.0,0.0,Roberts,244.0,2021-08-31,1995-09-23,False,p192290,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,189,115,188,115,180,110,190,115,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,392,86,265,131,265,131,486,185,0.0,0.0,0.0,DEF,Burnley,4.5,Roberts,roberts
True,True,,,58621,0,0,0,0,0,2,1.9,1.4,1,Kyle,1.0,187,False,,,45,58621.jpg,1.0,False,Walker,1.9,False,,a,3,90,1,2454,2454,1020,1020,0.2,0.2,Walker,241.0,2025-07-05,1990-05-28,False,p58621,45,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,2,2,0,2,1,0.01,0.02,0.03,0.46,157,93,156,93,148,88,158,93,,,,,,,0.02,0.0,0.04,0.06,0.92,2.0,360,64,52,19,52,19,128,44,2.0,0.0,4.0,DEF,Burnley,4.5,Walker,walker
True,True,,,247245,0,0,0,0,0,2,1.0,0.5,0,Hannes,0.0,188,False,,,40,247245.jpg,0.0,False,Delcroix,0.3,False,,a,3,90,0,227,227,188,188,0.0,0.0,Delcroix,21.0,2023-08-22,1999-02-28,False,p247245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,70,31,69,31,60,25,71,31,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,602,166,159,59,159,59,295,110,0.0,0.0,0.0,DEF,Burnley,4.0,Delcroix,delcroix
True,False,0.0,0.0,461567,0,0,0,0,0,2,0.0,0.0,0,Owen,0.0,189,False,Has joined Stockport County on loan for the rest of the season.,2025-08-11T01:08:30.737822Z,40,461567.jpg,0.0,False,Dodgson,0.0,False,,u,3,90,0,0,0,198,198,0.0,0.0,Dodgson,241.0,2021-08-20,2003-03-19,False,p461567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,85,42,84,42,75,36,86,42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,617,177,173,69,173,69,606,211,0.0,0.0,0.0,DEF,Burnley,4.0,Dodgson,dodgson
True,True,,,478969,0,0,0,0,0,2,1.0,0.5,1,Hjalmar,1.0,190,False,,,40,478969.jpg,1.0,False,Ekdal,0.2,False,,a,3,90,1,184,184,134,134,0.2,0.2,Ekdal,206.0,2023-01-21,1998-10-21,False,p478969,45,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,2,1,0,2,1,0.00,0.03,0.03,0.46,97,48,96,48,88,43,98,48,,,,,,,0.0,0.0,0.06,0.06,0.92,2.0,630,184,48,15,48,15,363,132,2.0,0.0,4.0,DEF,Burnley,4.0,Ekdal,ekdal
True,True,,,477717,0,0,0,0,0,2,1.0,0.5,1,Maxime,1.0,191,False,,,40,477717.jpg,1.0,False,Estève,20.6,False,,a,3,90,1,8034,8034,1747,1747,0.2,0.2,Estève,73.0,2024-06-14,2002-05-26,False,p477717,45,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,4,2,0,4,1,0.05,0.00,0.05,0.46,96,47,95,47,87,42,97,47,,,,,,,0.1,0.0,0.0,0.1,0.92,2.0,629,183,47,14,47,14,21,8,2.0,0.0,8.0,DEF,Burnley,4.0,Estève,estève
True,True,,,494960,0,0,0,0,0,2,1.0,0.5,1,Quilindschy,1.0,192,False,,,40,494960.jpg,1.0,False,Hartman,0.5,False,,a,3,90,1,373,373,161,161,0.2,0.2,Hartman,152.0,2025-06-26,2001-11-14,False,p494960,45,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,3,1,1,4,1,0.00,0.01,0.01,0.46,105,52,104,52,96,47,106,52,,,,,,,0.0,0.0,0.02,0.02,0.92,2.0,638,188,49,16,49,16,238,89,2.0,0.0,8.0,DEF,Burnley,4.0,Hartman,hartman
True,True,25.0,25.0,461188,0,0,0,0,0,2,0.2,0.1,0,Bashir,0.0,193,False,Thigh injury - 25% chance of playing,2025-08-10T22:00:04.557380Z,40,461188.jpg,0.0,False,Humphreys,0.1,False,,d,3,90,0,13,13,180,180,0.0,0.0,Humphreys,241.0,2025-07-01,2003-03-15,False,p461188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,82,40,81,40,72,34,83,40,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,614,175,170,67,170,67,546,200,0.0,0.0,0.0,DEF,Burnley,4.0,Humphreys,humphreys
True,True,,,241231,0,0,0,0,0,2,1.0,0.5,0,Jordan,0.0,194,False,,,40,241231.jpg,0.0,False,Beyer,0.2,False,,a,3,90,0,76,76,139,139,0.0,0.0,Jordan,80.0,2023-07-01,2000-05-19,False,p241231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,29,67,29,58,23,69,29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,600,164,157,57,157,57,383,143,0.0,0.0,0.0,DEF,Burnley,4.0,Jordan,jordan
True,True,,,549329,0,0,0,0,0,2,1.0,0.5,0,Lucas,0.0,195,False,,,40,549329.jpg,0.0,False,Pires Silva,0.2,False,,a,3,90,0,52,52,102,102,0.0,0.0,Lucas Pires,30.0,2024-07-16,2001-03-24,False,p549329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,128,71,127,71,119,66,129,71,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,661,207,211,93,211,93,411,159,0.0,0.0,0.0,DEF,Burnley,4.0,Lucas Pires,lucas pires
True,True,,,450072,0,0,0,0,0,2,1.0,0.5,0,Shurandy,0.0,196,False,,,40,450072.jpg,0.0,False,Sambo,0.1,False,,a,3,90,0,37,37,111,111,0.0,0.0,Sambo,152.0,2024-06-28,2001-08-19,False,p450072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,81,39,80,39,71,33,82,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,613,174,169,66,169,66,447,172,0.0,0.0,0.0,DEF,Burnley,4.0,Sambo,sambo
True,True,,,519895,0,0,0,0,0,2,1.0,0.5,1,Oliver,1.0,197,False,,,40,519895.jpg,1.0,False,Sonne,0.1,False,,a,3,90,1,69,69,112,112,0.2,0.2,Sonne,169.0,2025-01-01,2000-11-10,False,p519895,45,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.03,0.07,0.10,0.46,120,64,119,64,111,59,121,64,,,,,,,0.06,0.0,0.14,0.2,0.92,2.0,653,200,51,18,51,18,453,176,2.0,0.0,0.0,DEF,Burnley,4.0,Sonne,sonne
True,True,,,180804,0,0,0,0,0,2,1.0,0.5,0,Axel,0.0,198,False,,,40,180804.jpg,0.0,False,Tuanzebe,2.6,False,,a,3,90,0,596,596,630,630,0.0,0.0,Tuanzebe,50.0,2025-07-01,1997-11-14,False,p180804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,20,53,20,44,14,55,20,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,155,143,48,143,48,104,36,0.0,0.0,0.0,DEF,Burnley,4.0,Tuanzebe,tuanzebe
True,True,,,208912,0,0,0,0,0,2,1.0,0.5,0,Joe,0.0,199,False,,,40,208912.jpg,0.0,False,Worrall,0.1,False,,a,3,90,0,45,45,116,116,0.0,0.0,Worrall,241.0,2024-08-23,1997-01-10,False,p208912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,56,22,55,22,46,16,57,22,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,588,157,145,50,145,50,440,169,0.0,0.0,0.0,DEF,Burnley,4.0,Worrall,worrall
True,True,,,444180,0,0,0,0,0,3,2.0,1.5,1,Jaidon,1.0,200,False,,,55,444180.jpg,1.0,False,Anthony,0.1,False,,a,3,90,1,177,177,115,115,0.2,0.2,Anthony,241.0,2025-07-01,1999-12-01,False,p444180,45,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,3,0,3,1,0.05,0.33,0.38,0.46,547,213,548,213,547,213,548,213,1.0,,1.0,,,,0.1,0.0,0.66,0.76,0.92,2.0,176,113,100,47,100,47,464,151,2.0,0.0,6.0,MID,Burnley,5.5,Anthony,anthony
